trait,broad_sense_h2,embedding_stat,embedding_index,n_markers_tested,min_p,n_significant_effective_bonferroni,n_q_lt_0_05_within_trait,chunk,chunk_elapsed_seconds,chunk_elapsed_seconds_per_trait,effective_markers,effective_bonferroni_threshold,has_hit
embedding_std_30,0.41824489430149014,std,30,4920234,1.2787532409217665e-07,0,0,33,422.29838663479313,13.196824582337284,3169884,1.5773447861183564e-08,False
embedding_std_31,0.3114007771740046,std,31,4920234,2.500024474044219e-07,0,0,33,422.29838663479313,13.196824582337284,3169884,1.5773447861183564e-08,False
embedding_std_32,0.2443456861178282,std,32,4920234,1.581496886348297e-07,0,0,34,405.5058185581584,12.672056829942449,3169884,1.5773447861183564e-08,False
embedding_std_33,0.3913958471561393,std,33,4920234,5.730749460668273e-07,0,0,34,405.5058185581584,12.672056829942449,3169884,1.5773447861183564e-08,False
embedding_std_34,0.3836976477855245,std,34,4920234,3.7858799176494615e-08,0,212,34,405.5058185581584,12.672056829942449,3169884,1.5773447861183564e-08,False
embedding_std_35,0.3744374483277801,std,35,4920234,1.213776530952887e-06,0,0,34,405.5058185581584,12.672056829942449,3169884,1.5773447861183564e-08,False
embedding_std_36,0.2570173315984662,std,36,4920234,6.34369143135989e-07,0,0,34,405.5058185581584,12.672056829942449,3169884,1.5773447861183564e-08,False
embedding_std_37,0.28959701086541617,std,37,4920234,1.4326526365284393e-07,0,0,34,405.5058185581584,12.672056829942449,3169884,1.5773447861183564e-08,False
embedding_std_38,0.4553691034464689,std,38,4920234,1.2306923584241226e-07,0,0,34,405.5058185581584,12.672056829942449,3169884,1.5773447861183564e-08,False
embedding_std_39,0.2860098920918202,std,39,4920234,2.596303873049005e-07,0,0,34,405.5058185581584,12.672056829942449,3169884,1.5773447861183564e-08,False
embedding_std_40,0.2448866579337561,std,40,4920234,5.442944705866498e-08,0,0,34,405.5058185581584,12.672056829942449,3169884,1.5773447861183564e-08,False
embedding_std_41,0.2569425208240655,std,41,4920234,2.224161404720532e-08,0,0,34,405.5058185581584,12.672056829942449,3169884,1.5773447861183564e-08,False
embedding_std_42,0.40244033468196055,std,42,4920234,1.201337279962898e-10,28,756,34,405.5058185581584,12.672056829942449,3169884,1.5773447861183564e-08,True
embedding_std_43,0.36123184104481404,std,43,4920234,1.8594581437200025e-07,0,0,34,405.5058185581584,12.672056829942449,3169884,1.5773447861183564e-08,False
embedding_std_44,0.2299731871192209,std,44,4920234,2.862973141986257e-07,0,0,34,405.5058185581584,12.672056829942449,3169884,1.5773447861183564e-08,False
embedding_std_45,0.20696132130770423,std,45,4920234,4.131775742370647e-08,0,0,34,405.5058185581584,12.672056829942449,3169884,1.5773447861183564e-08,False
embedding_std_46,0.3476858547798573,std,46,4920234,2.217053002732588e-06,0,0,34,405.5058185581584,12.672056829942449,3169884,1.5773447861183564e-08,False
embedding_std_47,0.3492333033055814,std,47,4920234,3.206571186472869e-08,0,0,34,405.5058185581584,12.672056829942449,3169884,1.5773447861183564e-08,False
embedding_std_48,0.21391898062624398,std,48,4920234,2.1371688355897384e-10,35,1198,34,405.5058185581584,12.672056829942449,3169884,1.5773447861183564e-08,True
embedding_std_49,0.22301737438304609,std,49,4920234,5.663408516019702e-07,0,0,34,405.5058185581584,12.672056829942449,3169884,1.5773447861183564e-08,False
embedding_std_50,0.21977579796708152,std,50,4920234,1.767188662344508e-09,45,1115,34,405.5058185581584,12.672056829942449,3169884,1.5773447861183564e-08,True
embedding_std_51,0.2452138721360001,std,51,4920234,2.023138582863471e-07,0,0,34,405.5058185581584,12.672056829942449,3169884,1.5773447861183564e-08,False
embedding_std_52,0.38440606019086554,std,52,4920234,1.399009427518881e-07,0,0,34,405.5058185581584,12.672056829942449,3169884,1.5773447861183564e-08,False
embedding_std_53,0.21487538688243046,std,53,4920234,5.5670095635419456e-08,0,0,34,405.5058185581584,12.672056829942449,3169884,1.5773447861183564e-08,False
embedding_std_54,0.22347047083867028,std,54,4920234,5.413701148292331e-07,0,0,34,405.5058185581584,12.672056829942449,3169884,1.5773447861183564e-08,False
embedding_std_55,0.29900797106740096,std,55,4920234,3.802499026445015e-08,0,0,34,405.5058185581584,12.672056829942449,3169884,1.5773447861183564e-08,False
embedding_std_56,0.38091667641392457,std,56,4920234,1.4359685780397238e-07,0,0,34,405.5058185581584,12.672056829942449,3169884,1.5773447861183564e-08,False
embedding_std_57,0.371651508538989,std,57,4920234,4.1489167383208285e-08,0,0,34,405.5058185581584,12.672056829942449,3169884,1.5773447861183564e-08,False
embedding_std_58,0.14338605650765407,std,58,4920234,1.845056108921651e-08,0,1817,34,405.5058185581584,12.672056829942449,3169884,1.5773447861183564e-08,False
embedding_std_59,0.19445786669176646,std,59,4920234,4.498390478692565e-08,0,0,34,405.5058185581584,12.672056829942449,3169884,1.5773447861183564e-08,False
embedding_std_60,0.3184248036224248,std,60,4920234,9.46494924432532e-08,0,0,34,405.5058185581584,12.672056829942449,3169884,1.5773447861183564e-08,False
embedding_std_61,0.26487351733516584,std,61,4920234,1.5103421550808084e-07,0,0,34,405.5058185581584,12.672056829942449,3169884,1.5773447861183564e-08,False
embedding_std_62,0.2672757833575065,std,62,4920234,1.2548018790957516e-07,0,0,34,405.5058185581584,12.672056829942449,3169884,1.5773447861183564e-08,False
embedding_std_63,0.3130092567827713,std,63,4920234,1.0700597218834178e-08,1,0,34,405.5058185581584,12.672056829942449,3169884,1.5773447861183564e-08,True
embedding_std_64,0.18229776996421557,std,64,4920234,6.825848597092397e-08,0,0,35,431.8919000101741,13.496621875317942,3169884,1.5773447861183564e-08,False
embedding_std_65,0.17220638999951648,std,65,4920234,3.2865221418399165e-11,64,512,35,431.8919000101741,13.496621875317942,3169884,1.5773447861183564e-08,True
embedding_std_66,0.42544149881227783,std,66,4920234,4.32847914689324e-07,0,0,35,431.8919000101741,13.496621875317942,3169884,1.5773447861183564e-08,False
embedding_std_67,0.38963691911918213,std,67,4920234,1.318203882351081e-09,4,175,35,431.8919000101741,13.496621875317942,3169884,1.5773447861183564e-08,True
embedding_std_68,0.27523928490507127,std,68,4920234,2.936928259437529e-07,0,0,35,431.8919000101741,13.496621875317942,3169884,1.5773447861183564e-08,False
embedding_std_69,0.18305920580224838,std,69,4920234,9.213720180826057e-08,0,0,35,431.8919000101741,13.496621875317942,3169884,1.5773447861183564e-08,False
embedding_std_70,0.3465729991547692,std,70,4920234,2.0905106448080547e-09,5,8,35,431.8919000101741,13.496621875317942,3169884,1.5773447861183564e-08,True
embedding_std_71,0.21147095975153646,std,71,4920234,8.535698567839586e-09,2,956,35,431.8919000101741,13.496621875317942,3169884,1.5773447861183564e-08,True
embedding_std_72,0.12922573942541254,std,72,4920234,1.0363413741384769e-07,0,0,35,431.8919000101741,13.496621875317942,3169884,1.5773447861183564e-08,False
embedding_std_73,0.28504852044740703,std,73,4920234,1.1577992129996425e-07,0,0,35,431.8919000101741,13.496621875317942,3169884,1.5773447861183564e-08,False
embedding_std_74,0.3514045534642317,std,74,4920234,1.1917445956239382e-09,6,13,35,431.8919000101741,13.496621875317942,3169884,1.5773447861183564e-08,True
embedding_std_75,0.4536657409883592,std,75,4920234,2.076940400290145e-07,0,0,35,431.8919000101741,13.496621875317942,3169884,1.5773447861183564e-08,False
embedding_std_76,0.2552877883730425,std,76,4920234,2.119566013551789e-09,6,68,35,431.8919000101741,13.496621875317942,3169884,1.5773447861183564e-08,True
embedding_std_77,0.37496328426920245,std,77,4920234,3.6357784435763e-09,1,1,35,431.8919000101741,13.496621875317942,3169884,1.5773447861183564e-08,True
embedding_std_78,0.2825111232171463,std,78,4920234,7.194966858595356e-08,0,0,35,431.8919000101741,13.496621875317942,3169884,1.5773447861183564e-08,False
embedding_std_79,0.213337892426209,std,79,4920234,7.237358908619868e-08,0,0,35,431.8919000101741,13.496621875317942,3169884,1.5773447861183564e-08,False
embedding_std_80,0.2721791583565621,std,80,4920234,7.849270756482882e-09,5,3297,35,431.8919000101741,13.496621875317942,3169884,1.5773447861183564e-08,True
embedding_std_81,0.31866342444537227,std,81,4920234,1.0166715744266253e-08,1,0,35,431.8919000101741,13.496621875317942,3169884,1.5773447861183564e-08,True
embedding_std_82,0.36528888432810197,std,82,4920234,1.3170945411478745e-07,0,0,35,431.8919000101741,13.496621875317942,3169884,1.5773447861183564e-08,False
embedding_std_83,0.35044821828542544,std,83,4920234,5.032339962828853e-09,1,2,35,431.8919000101741,13.496621875317942,3169884,1.5773447861183564e-08,True
embedding_std_84,0.3161066032538237,std,84,4920234,1.4357385966019884e-07,0,0,35,431.8919000101741,13.496621875317942,3169884,1.5773447861183564e-08,False
embedding_std_85,0.298755506959923,std,85,4920234,2.158898164562841e-07,0,0,35,431.8919000101741,13.496621875317942,3169884,1.5773447861183564e-08,False
embedding_std_86,0.4441130558064172,std,86,4920234,6.989184747462553e-08,0,0,35,431.8919000101741,13.496621875317942,3169884,1.5773447861183564e-08,False
embedding_std_87,0.2748180477529683,std,87,4920234,4.858568590802111e-11,3,4,35,431.8919000101741,13.496621875317942,3169884,1.5773447861183564e-08,True
embedding_std_88,0.4306489793049229,std,88,4920234,4.2900778084642065e-09,5,860,35,431.8919000101741,13.496621875317942,3169884,1.5773447861183564e-08,True
embedding_std_89,0.2842359757308259,std,89,4920234,8.183136587677861e-09,2,2,35,431.8919000101741,13.496621875317942,3169884,1.5773447861183564e-08,True
embedding_std_90,0.32766181942120726,std,90,4920234,1.2848211916952232e-07,0,0,35,431.8919000101741,13.496621875317942,3169884,1.5773447861183564e-08,False
embedding_std_91,0.25826351023271044,std,91,4920234,1.657620828008447e-07,0,0,35,431.8919000101741,13.496621875317942,3169884,1.5773447861183564e-08,False
embedding_std_92,0.311741051779298,std,92,4920234,1.668893966140796e-07,0,0,35,431.8919000101741,13.496621875317942,3169884,1.5773447861183564e-08,False
embedding_std_93,0.1448250938790919,std,93,4920234,2.863845986648679e-07,0,0,35,431.8919000101741,13.496621875317942,3169884,1.5773447861183564e-08,False
embedding_std_94,0.36196627949129867,std,94,4920234,2.181989675945281e-09,2,16,35,431.8919000101741,13.496621875317942,3169884,1.5773447861183564e-08,True
embedding_std_95,0.3333392678610331,std,95,4920234,2.485678724402805e-08,0,0,35,431.8919000101741,13.496621875317942,3169884,1.5773447861183564e-08,False
embedding_std_96,0.277736717479907,std,96,4920234,5.776062414570258e-07,0,0,36,459.98527763504535,14.374539926095167,3169884,1.5773447861183564e-08,False
embedding_std_97,0.3568252083788652,std,97,4920234,2.2059733953066432e-08,0,0,36,459.98527763504535,14.374539926095167,3169884,1.5773447861183564e-08,False
embedding_std_98,0.4487480326542559,std,98,4920234,2.6343918340702164e-09,4,7239,36,459.98527763504535,14.374539926095167,3169884,1.5773447861183564e-08,True
embedding_std_99,0.336802511177806,std,99,4920234,7.711279490041262e-08,0,0,36,459.98527763504535,14.374539926095167,3169884,1.5773447861183564e-08,False
embedding_std_100,0.3386882487524494,std,100,4920234,1.1170342099527473e-07,0,0,36,459.98527763504535,14.374539926095167,3169884,1.5773447861183564e-08,False
embedding_std_101,0.26018667536899026,std,101,4920234,1.039245427393876e-07,0,0,36,459.98527763504535,14.374539926095167,3169884,1.5773447861183564e-08,False
embedding_std_102,0.4384413869951153,std,102,4920234,8.311630288944155e-09,1,1,36,459.98527763504535,14.374539926095167,3169884,1.5773447861183564e-08,True
embedding_std_103,0.3152234882050437,std,103,4920234,1.4706801908468378e-08,1,273,36,459.98527763504535,14.374539926095167,3169884,1.5773447861183564e-08,True
embedding_std_104,0.29501619418503,std,104,4920234,5.9531015239075566e-08,0,0,36,459.98527763504535,14.374539926095167,3169884,1.5773447861183564e-08,False
embedding_std_105,0.261743173004929,std,105,4920234,7.687833713172748e-09,1,1,36,459.98527763504535,14.374539926095167,3169884,1.5773447861183564e-08,True
embedding_std_106,0.256623066939692,std,106,4920234,2.0290961793689188e-08,0,525,36,459.98527763504535,14.374539926095167,3169884,1.5773447861183564e-08,False
embedding_std_107,0.4554886892641612,std,107,4920234,1.7452191998932813e-08,0,0,36,459.98527763504535,14.374539926095167,3169884,1.5773447861183564e-08,False
embedding_std_108,0.323075061444191,std,108,4920234,1.3923872204316884e-09,2,3,36,459.98527763504535,14.374539926095167,3169884,1.5773447861183564e-08,True
embedding_std_109,0.307677677830693,std,109,4920234,5.339921200644831e-08,0,0,36,459.98527763504535,14.374539926095167,3169884,1.5773447861183564e-08,False
embedding_std_110,0.2592595846554265,std,110,4920234,8.401038791866857e-08,0,0,36,459.98527763504535,14.374539926095167,3169884,1.5773447861183564e-08,False
embedding_std_111,0.29982474860208447,std,111,4920234,6.642739529530109e-09,2,73,36,459.98527763504535,14.374539926095167,3169884,1.5773447861183564e-08,True
embedding_std_112,0.4180433572216851,std,112,4920234,2.4476541647496305e-08,0,0,36,459.98527763504535,14.374539926095167,3169884,1.5773447861183564e-08,False
embedding_std_113,0.2833587508581656,std,113,4920234,2.2444856049832745e-08,0,0,36,459.98527763504535,14.374539926095167,3169884,1.5773447861183564e-08,False
embedding_std_114,0.4479036254718513,std,114,4920234,2.125596114539536e-07,0,0,36,459.98527763504535,14.374539926095167,3169884,1.5773447861183564e-08,False
embedding_std_115,0.27213891409393903,std,115,4920234,3.566979390160542e-07,0,0,36,459.98527763504535,14.374539926095167,3169884,1.5773447861183564e-08,False
embedding_std_116,0.3268010224444709,std,116,4920234,1.0326379907938637e-07,0,0,36,459.98527763504535,14.374539926095167,3169884,1.5773447861183564e-08,False
embedding_std_117,0.40332946919234636,std,117,4920234,3.394275012649559e-09,3,23908,36,459.98527763504535,14.374539926095167,3169884,1.5773447861183564e-08,True
embedding_std_118,0.2904898324882642,std,118,4920234,9.70901119081531e-08,0,0,36,459.98527763504535,14.374539926095167,3169884,1.5773447861183564e-08,False
embedding_std_119,0.2607707620138056,std,119,4920234,9.87440673351352e-08,0,0,36,459.98527763504535,14.374539926095167,3169884,1.5773447861183564e-08,False
embedding_std_120,0.22251203985305248,std,120,4920234,6.584991127154053e-08,0,0,36,459.98527763504535,14.374539926095167,3169884,1.5773447861183564e-08,False
embedding_std_121,0.27463108689537596,std,121,4920234,4.2250571310805375e-10,9,1345,36,459.98527763504535,14.374539926095167,3169884,1.5773447861183564e-08,True
embedding_std_122,0.19920229536815787,std,122,4920234,8.92387858939105e-08,0,0,36,459.98527763504535,14.374539926095167,3169884,1.5773447861183564e-08,False
embedding_std_123,0.4209594610701343,std,123,4920234,5.581502268437559e-11,9,591,36,459.98527763504535,14.374539926095167,3169884,1.5773447861183564e-08,True
embedding_std_124,0.42748248773301945,std,124,4920234,1.1905230927687408e-08,1,0,36,459.98527763504535,14.374539926095167,3169884,1.5773447861183564e-08,True
embedding_std_125,0.28764508745698264,std,125,4920234,3.7951815912380446e-08,0,0,36,459.98527763504535,14.374539926095167,3169884,1.5773447861183564e-08,False
embedding_std_126,0.2512505706072239,std,126,4920234,1.4136419404997525e-07,0,0,36,459.98527763504535,14.374539926095167,3169884,1.5773447861183564e-08,False
embedding_std_127,0.27966218778463936,std,127,4920234,2.194915470629873e-07,0,0,36,459.98527763504535,14.374539926095167,3169884,1.5773447861183564e-08,False
embedding_std_128,0.32260741855215236,std,128,4920234,1.689322876878627e-08,0,0,37,441.2147408779711,13.787960652436595,3169884,1.5773447861183564e-08,False
embedding_std_129,0.25228126056488553,std,129,4920234,1.6952488942839768e-07,0,0,37,441.2147408779711,13.787960652436595,3169884,1.5773447861183564e-08,False
embedding_std_130,0.263709970185709,std,130,4920234,7.511998144028095e-09,1,1,37,441.2147408779711,13.787960652436595,3169884,1.5773447861183564e-08,True
embedding_std_131,0.38541960694919836,std,131,4920234,3.9402274374997856e-08,0,22,37,441.2147408779711,13.787960652436595,3169884,1.5773447861183564e-08,False
embedding_std_132,0.6214937324152865,std,132,4920234,2.0930793623247448e-10,10,113,37,441.2147408779711,13.787960652436595,3169884,1.5773447861183564e-08,True
embedding_std_133,0.38426238249547195,std,133,4920234,4.348306909928151e-07,0,0,37,441.2147408779711,13.787960652436595,3169884,1.5773447861183564e-08,False
embedding_std_134,0.21363676573738233,std,134,4920234,6.195763700726503e-09,8,54,37,441.2147408779711,13.787960652436595,3169884,1.5773447861183564e-08,True
embedding_std_135,0.2143697990379364,std,135,4920234,1.066523966925257e-07,0,0,37,441.2147408779711,13.787960652436595,3169884,1.5773447861183564e-08,False
embedding_std_136,0.4086554311398526,std,136,4920234,5.821638284352827e-07,0,0,37,441.2147408779711,13.787960652436595,3169884,1.5773447861183564e-08,False
embedding_std_137,0.36455158903848184,std,137,4920234,1.603416881751521e-07,0,0,37,441.2147408779711,13.787960652436595,3169884,1.5773447861183564e-08,False
embedding_std_138,0.37217051913672544,std,138,4920234,4.1520931128167936e-08,0,0,37,441.2147408779711,13.787960652436595,3169884,1.5773447861183564e-08,False
