image_path,location,image_id,plotNumber,device,range,row,experiment,block,percentUnhealthy,segmentation_method,excluded,poundsOfNitrogenPerAcre,population,genotype,score_A,score_B,comment_A,comment_B
data/aamu2025/block1/11310_LeafPhotoA_2025-10-24 13_17_46.645-05_00.jpg,AL,11310_LeafPhotoA_2025-10-24 13_17_46.645,11310,NA,10,13,NA,1,0,Failed,FALSE,100,NA,Nebraska6350,NA,NA,NA,NA
data/aamu2025/block1/11311_LeafPhotoA_2025-10-24 13_14_43.811-05_00.jpg,AL,11311_LeafPhotoA_2025-10-24 13_14_43.811,11311,NA,11,13,NA,1,3.81,CV2,FALSE,100,NA,No.755Muzeba,NA,NA,NA,NA
data/aamu2025/block1/11311_LeafPhotoA_2025-10-24 13_15_16.019-05_00.jpg,AL,11311_LeafPhotoA_2025-10-24 13_15_16.019,11311,NA,11,13,NA,1,22.48,CV2,FALSE,100,NA,No.755Muzeba,NA,NA,NA,NA
data/aamu2025/block1/11311_LeafPhotoA_2025-10-24 13_15_36.746-05_00.jpg,AL,11311_LeafPhotoA_2025-10-24 13_15_36.746,11311,NA,11,13,NA,1,24.55,CV2,FALSE,100,NA,No.755Muzeba,3,3.5,NA,NA
data/aamu2025/block1/11312_LeafPhotoA_2025-10-24 13_21_25.122-05_00.jpg,AL,11312_LeafPhotoA_2025-10-24 13_21_25.122,11312,NA,12,13,NA,1,1.75,CV2,FALSE,100,NA,6428Sian,NA,NA,NA,NA
data/aamu2025/block1/11312_LeafPhotoA_2025-10-24 13_21_49.136-05_00.jpg,AL,11312_LeafPhotoA_2025-10-24 13_21_49.136,11312,NA,12,13,NA,1,2.54,CV2,FALSE,100,NA,6428Sian,NA,NA,NA,NA
data/aamu2025/block1/11312_LeafPhotoA_2025-10-24 13_22_07.309-05_00.jpg,AL,11312_LeafPhotoA_2025-10-24 13_22_07.309,11312,NA,12,13,NA,1,15.21,CV2,FALSE,100,NA,6428Sian,NA,NA,NA,NA
data/aamu2025/block1/11313_LeafPhotoA_2025-10-24 13_22_41.598-05_00.jpg,AL,11313_LeafPhotoA_2025-10-24 13_22_41.598,11313,NA,13,13,NA,1,2.65,CV2,FALSE,100,NA,PI597968,NA,NA,NA,NA
data/aamu2025/block1/11313_LeafPhotoA_2025-10-24 13_23_04.697-05_00.jpg,AL,11313_LeafPhotoA_2025-10-24 13_23_04.697,11313,NA,13,13,NA,1,3.73,CV2,FALSE,100,NA,PI597968,NA,NA,NA,NA
data/aamu2025/block1/11313_LeafPhotoA_2025-10-24 13_23_28.172-05_00.jpg,AL,11313_LeafPhotoA_2025-10-24 13_23_28.172,11313,NA,13,13,NA,1,0.14,CV2,FALSE,100,NA,PI597968,2,2,NA,NA
data/aamu2025/block1/11314_LeafPhotoA_2025-10-24 13_24_14.706-05_00.jpg,AL,11314_LeafPhotoA_2025-10-24 13_24_14.706,11314,NA,14,13,NA,1,1.14,CV2,TRUE,100,NA,Check,NA,NA,NA,NA
data/aamu2025/block1/11314_LeafPhotoA_2025-10-24 13_24_33.828-05_00.jpg,AL,11314_LeafPhotoA_2025-10-24 13_24_33.828,11314,NA,14,13,NA,1,9.24,CV2,TRUE,100,NA,Check,NA,NA,NA,NA
data/aamu2025/block1/11314_LeafPhotoA_2025-10-24 13_24_52.528-05_00.jpg,AL,11314_LeafPhotoA_2025-10-24 13_24_52.528,11314,NA,14,13,NA,1,17.74,CV2,TRUE,100,NA,Check,NA,NA,NA,NA
data/aamu2025/block1/11315_LeafPhotoA_2025-10-24 13_25_38.641-05_00.jpg,AL,11315_LeafPhotoA_2025-10-24 13_25_38.641,11315,NA,15,13,NA,1,3.39,CV2,FALSE,100,NA,PI597965,NA,NA,NA,NA
data/aamu2025/block1/11315_LeafPhotoA_2025-10-24 13_26_06.646-05_00.jpg,AL,11315_LeafPhotoA_2025-10-24 13_26_06.646,11315,NA,15,13,NA,1,0,CV2,FALSE,100,NA,PI597965,NA,NA,NA,NA
data/aamu2025/block1/11315_LeafPhotoA_2025-10-24 13_26_32.678-05_00.jpg,AL,11315_LeafPhotoA_2025-10-24 13_26_32.678,11315,NA,15,13,NA,1,6.19,CV2,FALSE,100,NA,PI597965,2.5,4,NA,NA
data/aamu2025/block1/11316_LeafPhotoA_2025-10-24 13_27_08.306-05_00.jpg,AL,11316_LeafPhotoA_2025-10-24 13_27_08.306,11316,NA,16,13,NA,1,1.97,CV2,FALSE,100,NA,SC301,2,2.5,NA,NA
data/aamu2025/block1/11316_LeafPhotoA_2025-10-24 13_27_28.192-05_00.jpg,AL,11316_LeafPhotoA_2025-10-24 13_27_28.192,11316,NA,16,13,NA,1,0.33,CV2,FALSE,100,NA,SC301,NA,NA,NA,NA
data/aamu2025/block1/11316_LeafPhotoA_2025-10-24 13_27_53.504-05_00.jpg,AL,11316_LeafPhotoA_2025-10-24 13_27_53.504,11316,NA,16,13,NA,1,0.34,CV2,FALSE,100,NA,SC301,NA,NA,NA,NA
data/aamu2025/block1/11320_LeafPhotoA_2025-10-24 13_30_05.744-05_00.jpg,AL,11320_LeafPhotoA_2025-10-24 13_30_05.744,11320,NA,20,13,NA,1,12.5,CV2,FALSE,100,NA,PI533970,NA,NA,NA,NA
data/aamu2025/block1/11320_LeafPhotoA_2025-10-24 13_30_32.177-05_00.jpg,AL,11320_LeafPhotoA_2025-10-24 13_30_32.177,11320,NA,20,13,NA,1,4.18,CV2,FALSE,100,NA,PI533970,NA,NA,NA,NA
data/aamu2025/block1/11320_LeafPhotoA_2025-10-24 13_31_04.814-05_00.jpg,AL,11320_LeafPhotoA_2025-10-24 13_31_04.814,11320,NA,20,13,NA,1,20.82,CV2,FALSE,100,NA,PI533970,3,4,NA,NA
data/aamu2025/block1/11321_LeafPhotoA_2025-10-24 13_31_56.970-05_00.jpg,AL,11321_LeafPhotoA_2025-10-24 13_31_56.970,11321,NA,21,13,NA,1,22.91,CV2,FALSE,100,NA,EC21360G29,NA,NA,NA,NA
data/aamu2025/block1/11321_LeafPhotoA_2025-10-24 13_32_23.970-05_00.jpg,AL,11321_LeafPhotoA_2025-10-24 13_32_23.970,11321,NA,21,13,NA,1,1.16,CV2,FALSE,100,NA,EC21360G29,NA,NA,NA,NA
data/aamu2025/block1/11321_LeafPhotoA_2025-10-24 13_32_50.025-05_00.jpg,AL,11321_LeafPhotoA_2025-10-24 13_32_50.025,11321,NA,21,13,NA,1,30.73,CV2,FALSE,100,NA,EC21360G29,NA,NA,NA,NA
data/aamu2025/block1/11324_LeafPhotoA_2025-10-24 13_34_38.284-05_00.jpg,AL,11324_LeafPhotoA_2025-10-24 13_34_38.284,11324,NA,24,13,NA,1,2.02,CV2,FALSE,100,NA,SPURFETERITA,NA,NA,NA,NA
data/aamu2025/block1/11324_LeafPhotoA_2025-10-24 13_35_17.907-05_00.jpg,AL,11324_LeafPhotoA_2025-10-24 13_35_17.907,11324,NA,24,13,NA,1,3.07,CV2,FALSE,100,NA,SPURFETERITA,NA,NA,NA,NA
data/aamu2025/block1/11324_LeafPhotoA_2025-10-24 13_35_41.914-05_00.jpg,AL,11324_LeafPhotoA_2025-10-24 13_35_41.914,11324,NA,24,13,NA,1,1.04,CV2,FALSE,100,NA,SPURFETERITA,NA,NA,NA,NA
data/aamu2025/block1/11325_LeafPhotoA_2025-10-24 13_36_44.486-05_00.jpg,AL,11325_LeafPhotoA_2025-10-24 13_36_44.486,11325,NA,25,13,NA,1,0,CV2,TRUE,100,NA,Check,NA,NA,NA,NA
data/aamu2025/block1/11325_LeafPhotoA_2025-10-24 13_37_10.237-05_00.jpg,AL,11325_LeafPhotoA_2025-10-24 13_37_10.237,11325,NA,25,13,NA,1,44.61,CV2,TRUE,100,NA,Check,NA,NA,NA,NA
data/aamu2025/block1/11325_LeafPhotoA_2025-10-24 13_37_38.156-05_00.jpg,AL,11325_LeafPhotoA_2025-10-24 13_37_38.156,11325,NA,25,13,NA,1,24.42,CV2,TRUE,100,NA,Check,NA,NA,NA,NA
data/aamu2025/block1/11326_LeafPhotoA_2025-10-24 13_38_18.836-05_00.jpg,AL,11326_LeafPhotoA_2025-10-24 13_38_18.836,11326,NA,26,13,NA,1,0.04,CV2,FALSE,100,NA,PI655982,NA,NA,NA,NA
data/aamu2025/block1/11326_LeafPhotoA_2025-10-24 13_38_35.647-05_00.jpg,AL,11326_LeafPhotoA_2025-10-24 13_38_35.647,11326,NA,26,13,NA,1,24.71,CV2,FALSE,100,NA,PI655982,NA,NA,NA,NA
data/aamu2025/block1/11326_LeafPhotoA_2025-10-24 13_38_52.451-05_00.jpg,AL,11326_LeafPhotoA_2025-10-24 13_38_52.451,11326,NA,26,13,NA,1,10.65,CV2,FALSE,100,NA,PI655982,2.5,3.5,NA,NA
data/aamu2025/block1/11401_LeafPhotoA_2025-10-24 13_42_51.258-05_00.jpg,AL,11401_LeafPhotoA_2025-10-24 13_42_51.258,11401,NA,1,14,NA,1,28.41,CV2,FALSE,100,NA,PI574455,NA,NA,NA,NA
data/aamu2025/block1/11401_LeafPhotoA_2025-10-24 13_43_32.717-05_00.jpg,AL,11401_LeafPhotoA_2025-10-24 13_43_32.717,11401,NA,1,14,NA,1,24.66,CV2,FALSE,100,NA,PI574455,NA,NA,NA,NA
data/aamu2025/block1/11401_LeafPhotoA_2025-10-24 13_43_49.280-05_00.jpg,AL,11401_LeafPhotoA_2025-10-24 13_43_49.280,11401,NA,1,14,NA,1,14,CV2,FALSE,100,NA,PI574455,NA,NA,NA,NA
data/aamu2025/block1/11403_LeafPhotoA_2025-10-24 13_44_43.997-05_00.jpg,AL,11403_LeafPhotoA_2025-10-24 13_44_43.997,11403,NA,3,14,NA,1,0.72,CV2,FALSE,100,NA,PI533799,NA,NA,NA,NA
data/aamu2025/block1/11403_LeafPhotoA_2025-10-24 13_45_04.619-05_00.jpg,AL,11403_LeafPhotoA_2025-10-24 13_45_04.619,11403,NA,3,14,NA,1,2.31,CV2,FALSE,100,NA,PI533799,2.5,3,NA,NA
data/aamu2025/block1/11403_LeafPhotoA_2025-10-24 13_45_23.261-05_00.jpg,AL,11403_LeafPhotoA_2025-10-24 13_45_23.261,11403,NA,3,14,NA,1,11.47,CV2,FALSE,100,NA,PI533799,NA,NA,NA,NA
data/aamu2025/block1/11404_LeafPhotoA_2025-10-24 13_45_54.527-05_00.jpg,AL,11404_LeafPhotoA_2025-10-24 13_45_54.527,11404,NA,4,14,NA,1,0.07,CV2,FALSE,100,NA,PI656008,NA,NA,NA,NA
data/aamu2025/block1/11404_LeafPhotoA_2025-10-24 13_46_11.455-05_00.jpg,AL,11404_LeafPhotoA_2025-10-24 13_46_11.455,11404,NA,4,14,NA,1,0.01,SAM3,FALSE,100,NA,PI656008,NA,NA,NA,NA
data/aamu2025/block1/11404_LeafPhotoA_2025-10-24 13_46_45.045-05_00.jpg,AL,11404_LeafPhotoA_2025-10-24 13_46_45.045,11404,NA,4,14,NA,1,0.02,CV2,FALSE,100,NA,PI656008,NA,NA,NA,NA
data/aamu2025/block1/11405_LeafPhotoA_2025-10-24 13_47_11.412-05_00.jpg,AL,11405_LeafPhotoA_2025-10-24 13_47_11.412,11405,NA,5,14,NA,1,27.38,CV2,FALSE,100,NA,StandardBlackhullKafir,NA,NA,NA,NA
data/aamu2025/block1/11405_LeafPhotoA_2025-10-24 13_47_32.447-05_00.jpg,AL,11405_LeafPhotoA_2025-10-24 13_47_32.447,11405,NA,5,14,NA,1,7.89,CV2,FALSE,100,NA,StandardBlackhullKafir,NA,NA,NA,NA
data/aamu2025/block1/11405_LeafPhotoA_2025-10-24 13_47_53.889-05_00.jpg,AL,11405_LeafPhotoA_2025-10-24 13_47_53.889,11405,NA,5,14,NA,1,1.65,CV2,FALSE,100,NA,StandardBlackhullKafir,NA,NA,NA,NA
data/aamu2025/block1/11410_LeafPhotoA_2025-10-24 13_49_10.168-05_00.jpg,AL,11410_LeafPhotoA_2025-10-24 13_49_10.168,11410,NA,10,14,NA,1,53.73,CV2,FALSE,100,NA,CulumBrick,NA,NA,NA,NA
data/aamu2025/block1/11410_LeafPhotoA_2025-10-24 13_49_30.935-05_00.jpg,AL,11410_LeafPhotoA_2025-10-24 13_49_30.935,11410,NA,10,14,NA,1,16.08,CV2,FALSE,100,NA,CulumBrick,NA,NA,NA,NA
data/aamu2025/block1/11410_LeafPhotoA_2025-10-24 13_49_49.229-05_00.jpg,AL,11410_LeafPhotoA_2025-10-24 13_49_49.229,11410,NA,10,14,NA,1,23.52,CV2,FALSE,100,NA,CulumBrick,3,3.5,NA,NA
data/aamu2025/block1/11411_LeafPhotoA_2025-10-24 13_50_21.521-05_00.jpg,AL,11411_LeafPhotoA_2025-10-24 13_50_21.521,11411,NA,11,14,NA,1,0.56,CV2,TRUE,100,NA,Check,NA,NA,NA,NA
data/aamu2025/block1/11411_LeafPhotoA_2025-10-24 13_50_46.540-05_00.jpg,AL,11411_LeafPhotoA_2025-10-24 13_50_46.540,11411,NA,11,14,NA,1,5.75,CV2,TRUE,100,NA,Check,NA,NA,NA,NA
data/aamu2025/block1/11411_LeafPhotoA_2025-10-24 13_51_03.867-05_00.jpg,AL,11411_LeafPhotoA_2025-10-24 13_51_03.867,11411,NA,11,14,NA,1,3.46,CV2,TRUE,100,NA,Check,NA,NA,NA,NA
data/aamu2025/block1/11413_LeafPhotoA_2025-10-24 13_51_35.339-05_00.jpg,AL,11413_LeafPhotoA_2025-10-24 13_51_35.339,11413,NA,13,14,NA,1,5.86,CV2,FALSE,100,NA,PI629059,NA,NA,NA,NA
data/aamu2025/block1/11413_LeafPhotoA_2025-10-24 13_51_52.273-05_00.jpg,AL,11413_LeafPhotoA_2025-10-24 13_51_52.273,11413,NA,13,14,NA,1,3.48,CV2,FALSE,100,NA,PI629059,NA,NA,NA,NA
data/aamu2025/block1/11413_LeafPhotoA_2025-10-24 13_52_28.446-05_00.jpg,AL,11413_LeafPhotoA_2025-10-24 13_52_28.446,11413,NA,13,14,NA,1,3.07,CV2,FALSE,100,NA,PI629059,NA,NA,NA,NA
data/aamu2025/block1/11416_LeafPhotoA_2025-10-24 13_53_55.723-05_00.jpg,AL,11416_LeafPhotoA_2025-10-24 13_53_55.723,11416,NA,16,14,NA,1,0,CV2,FALSE,100,NA,PI655989,NA,NA,NA,NA
data/aamu2025/block1/11416_LeafPhotoA_2025-10-24 13_54_22.790-05_00.jpg,AL,11416_LeafPhotoA_2025-10-24 13_54_22.790,11416,NA,16,14,NA,1,0,CV2,FALSE,100,NA,PI655989,NA,NA,NA,NA
data/aamu2025/block1/11416_LeafPhotoA_2025-10-24 13_54_40.544-05_00.jpg,AL,11416_LeafPhotoA_2025-10-24 13_54_40.544,11416,NA,16,14,NA,1,33.88,CV2,FALSE,100,NA,PI655989,NA,NA,NA,NA
data/aamu2025/block1/11417_LeafPhotoA_2025-10-24 13_55_15.695-05_00.jpg,AL,11417_LeafPhotoA_2025-10-24 13_55_15.695,11417,NA,17,14,NA,1,0.08,CV2,FALSE,100,NA,STANDARDWHITEMILO,1.5,1,Magnesium defficiency,NA
data/aamu2025/block1/11417_LeafPhotoA_2025-10-24 13_55_43.690-05_00.jpg,AL,11417_LeafPhotoA_2025-10-24 13_55_43.690,11417,NA,17,14,NA,1,3.7,CV2,FALSE,100,NA,STANDARDWHITEMILO,NA,NA,NA,NA
data/aamu2025/block1/11417_LeafPhotoA_2025-10-24 13_56_02.914-05_00.jpg,AL,11417_LeafPhotoA_2025-10-24 13_56_02.914,11417,NA,17,14,NA,1,42.65,CV2,FALSE,100,NA,STANDARDWHITEMILO,NA,NA,NA,NA
data/aamu2025/block1/11421_LeafPhotoA_2025-10-24 13_57_40.771-05_00.jpg,AL,11421_LeafPhotoA_2025-10-24 13_57_40.771,11421,NA,21,14,NA,1,36.65,CV2,FALSE,100,NA,M1,NA,NA,NA,NA
data/aamu2025/block1/11421_LeafPhotoA_2025-10-24 13_57_59.510-05_00.jpg,AL,11421_LeafPhotoA_2025-10-24 13_57_59.510,11421,NA,21,14,NA,1,2.55,CV2,FALSE,100,NA,M1,NA,NA,NA,NA
data/aamu2025/block1/11421_LeafPhotoA_2025-10-24 13_58_25.217-05_00.jpg,AL,11421_LeafPhotoA_2025-10-24 13_58_25.217,11421,NA,21,14,NA,1,14.48,CV2,FALSE,100,NA,M1,NA,NA,NA,NA
data/aamu2025/block1/11423_LeafPhotoA_2025-10-24 13_59_09.980-05_00.jpg,AL,11423_LeafPhotoA_2025-10-24 13_59_09.980,11423,NA,23,14,NA,1,11.85,CV2,FALSE,100,NA,PI597966,NA,NA,NA,NA
data/aamu2025/block1/11423_LeafPhotoA_2025-10-24 13_59_29.603-05_00.jpg,AL,11423_LeafPhotoA_2025-10-24 13_59_29.603,11423,NA,23,14,NA,1,2.77,CV2,FALSE,100,NA,PI597966,NA,NA,NA,NA
data/aamu2025/block1/11423_LeafPhotoA_2025-10-24 13_59_59.013-05_00.jpg,AL,11423_LeafPhotoA_2025-10-24 13_59_59.013,11423,NA,23,14,NA,1,19.8,CV2,FALSE,100,NA,PI597966,NA,NA,NA,NA
data/aamu2025/block1/11424_LeafPhotoA_2025-10-24 14_00_42.398-05_00.jpg,AL,11424_LeafPhotoA_2025-10-24 14_00_42.398,11424,NA,24,14,NA,1,0.09,CV2,FALSE,100,NA,PI655977,NA,NA,NA,NA
data/aamu2025/block1/11424_LeafPhotoA_2025-10-24 14_01_06.300-05_00.jpg,AL,11424_LeafPhotoA_2025-10-24 14_01_06.300,11424,NA,24,14,NA,1,5.77,CV2,FALSE,100,NA,PI655977,NA,NA,NA,NA
data/aamu2025/block1/11424_LeafPhotoA_2025-10-24 14_01_28.263-05_00.jpg,AL,11424_LeafPhotoA_2025-10-24 14_01_28.263,11424,NA,24,14,NA,1,8.42,CV2,FALSE,100,NA,PI655977,3,3,NA,NA
data/aamu2025/block1/11424_LeafPhotoA_2025-10-24 14_01_48.762-05_00.jpg,AL,11424_LeafPhotoA_2025-10-24 14_01_48.762,11424,NA,24,14,NA,1,8.41,CV2,FALSE,100,NA,PI655977,NA,NA,NA,NA
data/aamu2025/block1/11426_LeafPhotoA_2025-10-24 14_02_35.000-05_00.jpg,AL,11426_LeafPhotoA_2025-10-24 14_02_35.000,11426,NA,26,14,NA,1,21.59,CV2,FALSE,100,NA,PI656043,NA,NA,NA,NA
data/aamu2025/block1/11426_LeafPhotoA_2025-10-24 14_03_07.240-05_00.jpg,AL,11426_LeafPhotoA_2025-10-24 14_03_07.240,11426,NA,26,14,NA,1,0,CV2,FALSE,100,NA,PI656043,NA,NA,NA,NA
data/aamu2025/block1/11426_LeafPhotoA_2025-10-24 14_03_33.906-05_00.jpg,AL,11426_LeafPhotoA_2025-10-24 14_03_33.906,11426,NA,26,14,NA,1,17.81,CV2,FALSE,100,NA,PI656043,NA,NA,NA,NA
data/aamu2025/block1/11427_LeafPhotoA_2025-10-24 14_04_33.045-05_00.jpg,AL,11427_LeafPhotoA_2025-10-24 14_04_33.045,11427,NA,27,14,NA,1,0,Failed,FALSE,100,NA,Tx2785,NA,NA,NA,NA
data/aamu2025/block1/11427_LeafPhotoA_2025-10-24 14_05_08.503-05_00.jpg,AL,11427_LeafPhotoA_2025-10-24 14_05_08.503,11427,NA,27,14,NA,1,0,Failed,FALSE,100,NA,Tx2785,NA,NA,NA,NA
data/aamu2025/block1/11427_LeafPhotoA_2025-10-24 14_05_54.868-05_00.jpg,AL,11427_LeafPhotoA_2025-10-24 14_05_54.868,11427,NA,27,14,NA,1,0,Failed,FALSE,100,NA,Tx2785,NA,NA,NA,NA
data/aamu2025/block1/11503_LeafPhotoA_2025-10-24 14_08_34.771-05_00.jpg,AL,11503_LeafPhotoA_2025-10-24 14_08_34.771,11503,NA,3,15,NA,1,0.01,CV2,FALSE,100,NA,PI561472,NA,NA,NA,NA
data/aamu2025/block1/11503_LeafPhotoA_2025-10-24 14_09_15.699-05_00.jpg,AL,11503_LeafPhotoA_2025-10-24 14_09_15.699,11503,NA,3,15,NA,1,0.18,CV2,FALSE,100,NA,PI561472,NA,NA,NA,NA
data/aamu2025/block1/11503_LeafPhotoA_2025-10-24 14_09_35.158-05_00.jpg,AL,11503_LeafPhotoA_2025-10-24 14_09_35.158,11503,NA,3,15,NA,1,0.02,CV2,FALSE,100,NA,PI561472,NA,NA,NA,NA
data/aamu2025/block1/11504_LeafPhotoA_2025-10-24 14_10_09.315-05_00.jpg,AL,11504_LeafPhotoA_2025-10-24 14_10_09.315,11504,NA,4,15,NA,1,0,CV2,FALSE,100,NA,ICSV1089BF,NA,NA,NA,NA
data/aamu2025/block1/11504_LeafPhotoA_2025-10-24 14_10_39.378-05_00.jpg,AL,11504_LeafPhotoA_2025-10-24 14_10_39.378,11504,NA,4,15,NA,1,0.19,CV2,FALSE,100,NA,ICSV1089BF,NA,NA,NA,NA
data/aamu2025/block1/11504_LeafPhotoA_2025-10-24 14_10_55.149-05_00.jpg,AL,11504_LeafPhotoA_2025-10-24 14_10_55.149,11504,NA,4,15,NA,1,0,CV2,FALSE,100,NA,ICSV1089BF,1.5,1.5,Possible HR + Anthacnose,NA
data/aamu2025/block1/11505_LeafPhotoA_2025-10-24 14_11_35.220-05_00.jpg,AL,11505_LeafPhotoA_2025-10-24 14_11_35.220,11505,NA,5,15,NA,1,0.41,CV2,FALSE,100,NA,ICSV401,1.5,2.5,NA,NA
data/aamu2025/block1/11505_LeafPhotoA_2025-10-24 14_11_57.611-05_00.jpg,AL,11505_LeafPhotoA_2025-10-24 14_11_57.611,11505,NA,5,15,NA,1,9.63,CV2,FALSE,100,NA,ICSV401,NA,NA,NA,NA
data/aamu2025/block1/11505_LeafPhotoA_2025-10-24 14_12_34.330-05_00.jpg,AL,11505_LeafPhotoA_2025-10-24 14_12_34.330,11505,NA,5,15,NA,1,6.12,CV2,FALSE,100,NA,ICSV401,NA,NA,NA,NA
data/aamu2025/block1/11509_LeafPhotoA_2025-10-24 14_14_05.716-05_00.jpg,AL,11509_LeafPhotoA_2025-10-24 14_14_05.716,11509,NA,9,15,NA,1,1.82,CV2,FALSE,100,NA,PI656057,NA,NA,NA,NA
data/aamu2025/block1/11509_LeafPhotoA_2025-10-24 14_14_29.686-05_00.jpg,AL,11509_LeafPhotoA_2025-10-24 14_14_29.686,11509,NA,9,15,NA,1,3.88,CV2,FALSE,100,NA,PI656057,NA,NA,NA,NA
data/aamu2025/block1/11509_LeafPhotoA_2025-10-24 14_14_50.468-05_00.jpg,AL,11509_LeafPhotoA_2025-10-24 14_14_50.468,11509,NA,9,15,NA,1,14.97,CV2,FALSE,100,NA,PI656057,NA,NA,NA,NA
data/aamu2025/block1/11510_LeafPhotoA_2025-10-24 14_15_36.857-05_00.jpg,AL,11510_LeafPhotoA_2025-10-24 14_15_36.857,11510,NA,10,15,NA,1,6.84,CV2,FALSE,100,NA,IS18684,NA,NA,NA,NA
data/aamu2025/block1/11510_LeafPhotoA_2025-10-24 14_15_56.400-05_00.jpg,AL,11510_LeafPhotoA_2025-10-24 14_15_56.400,11510,NA,10,15,NA,1,10.99,CV2,FALSE,100,NA,IS18684,NA,NA,NA,NA
data/aamu2025/block1/11510_LeafPhotoA_2025-10-24 14_16_16.452-05_00.jpg,AL,11510_LeafPhotoA_2025-10-24 14_16_16.452,11510,NA,10,15,NA,1,29.37,CV2,FALSE,100,NA,IS18684,NA,NA,NA,NA
data/aamu2025/block1/11512_LeafPhotoA_2025-10-24 14_16_57.829-05_00.jpg,AL,11512_LeafPhotoA_2025-10-24 14_16_57.829,11512,NA,12,15,NA,1,6.65,CV2,FALSE,100,NA,PI533910,NA,NA,NA,NA
data/aamu2025/block1/11512_LeafPhotoA_2025-10-24 14_17_32.022-05_00.jpg,AL,11512_LeafPhotoA_2025-10-24 14_17_32.022,11512,NA,12,15,NA,1,3.65,CV2,FALSE,100,NA,PI533910,NA,NA,NA,NA
data/aamu2025/block1/11512_LeafPhotoA_2025-10-24 14_17_55.707-05_00.jpg,AL,11512_LeafPhotoA_2025-10-24 14_17_55.707,11512,NA,12,15,NA,1,8.02,CV2,FALSE,100,NA,PI533910,NA,NA,NA,NA
data/aamu2025/block1/11513_LeafPhotoA_2025-10-24 14_18_17.030-05_00.jpg,AL,11513_LeafPhotoA_2025-10-24 14_18_17.030,11513,NA,13,15,NA,1,34.95,CV2,FALSE,100,NA,PI597982,3.5,4,NA,NA
data/aamu2025/block1/11513_LeafPhotoA_2025-10-24 14_18_34.385-05_00.jpg,AL,11513_LeafPhotoA_2025-10-24 14_18_34.385,11513,NA,13,15,NA,1,31.97,CV2,FALSE,100,NA,PI597982,3,4.5,NA,NA
data/aamu2025/block1/11513_LeafPhotoA_2025-10-24 14_18_53.608-05_00.jpg,AL,11513_LeafPhotoA_2025-10-24 14_18_53.608,11513,NA,13,15,NA,1,43.65,CV2,FALSE,100,NA,PI597982,NA,NA,NA,NA
data/aamu2025/block1/11515_LeafPhotoA_2025-10-24 14_19_32.197-05_00.jpg,AL,11515_LeafPhotoA_2025-10-24 14_19_32.197,11515,NA,15,15,NA,1,18.88,CV2,FALSE,100,NA,PI534115,NA,NA,NA,NA
data/aamu2025/block1/11515_LeafPhotoA_2025-10-24 14_19_49.123-05_00.jpg,AL,11515_LeafPhotoA_2025-10-24 14_19_49.123,11515,NA,15,15,NA,1,2.65,CV2,FALSE,100,NA,PI534115,NA,NA,NA,NA
data/aamu2025/block1/11515_LeafPhotoA_2025-10-24 14_20_06.577-05_00.jpg,AL,11515_LeafPhotoA_2025-10-24 14_20_06.577,11515,NA,15,15,NA,1,1.63,CV2,TRUE,100,NA,PI534115,NA,NA,NA,NA
data/aamu2025/block1/11517_LeafPhotoA_2025-10-24 14_20_36.231-05_00.jpg,AL,11517_LeafPhotoA_2025-10-24 14_20_36.231,11517,NA,17,15,NA,1,7.55,CV2,TRUE,100,NA,PI656060,NA,NA,NA,NA
data/aamu2025/block1/11517_LeafPhotoA_2025-10-24 14_20_53.496-05_00.jpg,AL,11517_LeafPhotoA_2025-10-24 14_20_53.496,11517,NA,17,15,NA,1,18.38,CV2,FALSE,100,NA,PI656060,NA,NA,NA,NA
data/aamu2025/block1/11517_LeafPhotoA_2025-10-24 14_21_18.372-05_00.jpg,AL,11517_LeafPhotoA_2025-10-24 14_21_18.372,11517,NA,17,15,NA,1,25.34,CV2,FALSE,100,NA,PI656060,NA,NA,NA,NA
data/aamu2025/block1/11518_LeafPhotoA_2025-10-24 14_21_47.991-05_00.jpg,AL,11518_LeafPhotoA_2025-10-24 14_21_47.991,11518,NA,18,15,NA,1,0.77,CV2,FALSE,100,NA,SC1424,NA,NA,NA,NA
data/aamu2025/block1/11518_LeafPhotoA_2025-10-24 14_22_16.676-05_00.jpg,AL,11518_LeafPhotoA_2025-10-24 14_22_16.676,11518,NA,18,15,NA,1,3.08,CV2,FALSE,100,NA,SC1424,NA,NA,NA,NA
data/aamu2025/block1/11518_LeafPhotoA_2025-10-24 14_22_40.297-05_00.jpg,AL,11518_LeafPhotoA_2025-10-24 14_22_40.297,11518,NA,18,15,NA,1,0.63,CV2,FALSE,100,NA,SC1424,NA,NA,NA,NA
data/aamu2025/block1/11520_LeafPhotoA_2025-10-24 14_23_15.025-05_00.jpg,AL,11520_LeafPhotoA_2025-10-24 14_23_15.025,11520,NA,20,15,NA,1,0.58,CV2,FALSE,100,NA,AS5826Holcus,NA,NA,NA,NA
data/aamu2025/block1/11520_LeafPhotoA_2025-10-24 14_23_42.462-05_00.jpg,AL,11520_LeafPhotoA_2025-10-24 14_23_42.462,11520,NA,20,15,NA,1,5.48,CV2,FALSE,100,NA,AS5826Holcus,NA,NA,NA,NA
