image_path,pctd,plotNumber
2952_LeafPhotoA_2025-09-09 15_55_46.839-05_00_leaf.png,0.09,2952
2952_LeafPhotoA_2025-09-09 15_56_06.421-05_00_leaf.png,0.09,2952
2953_LeafPhotoA_2025-09-09 15_56_42.626-05_00_leaf.png,0.03,2953
2953_LeafPhotoA_2025-09-09 15_57_04.962-05_00_leaf.png,0.01,2953
2955_LeafPhotoA_2025-09-09 15_58_37.235-05_00_leaf.png,0.02,2955
2955_LeafPhotoA_2025-09-09 15_58_51.909-05_00_leaf.png,0.05,2955
2955_LeafPhotoA_2025-09-09 15_59_07.316-05_00_leaf.png,0.19,2955
2956_LeafPhotoA_2025-09-09 15_59_30.545-05_00_leaf.png,0.01,2956
2956_LeafPhotoA_2025-09-09 15_59_48.571-05_00_leaf.png,0.04,2956
2956_LeafPhotoA_2025-09-09 16_00_04.048-05_00_leaf.png,0.63,2956
2957_LeafPhotoA_2025-09-09 16_00_50.634-05_00_leaf.png,0.35,2957
2957_LeafPhotoA_2025-09-09 16_01_36.267-05_00_leaf.png,0.83,2957
2957_LeafPhotoA_2025-09-09 16_02_31.748-05_00_leaf.png,0.82,2957
2958_LeafPhotoA_2025-09-09 16_03_05.962-05_00_leaf.png,0.16,2958
2958_LeafPhotoA_2025-09-09 16_03_21.913-05_00_leaf.png,0.03,2958
2958_LeafPhotoA_2025-09-09 16_03_36.451-05_00_leaf.png,0.08,2958
2959_LeafPhotoA_2025-09-09 16_03_58.698-05_00_leaf.png,0.61,2959
2959_LeafPhotoA_2025-09-09 16_04_11.610-05_00_leaf.png,2.43,2959
2959_LeafPhotoA_2025-09-09 16_04_31.379-05_00_leaf.png,0.19,2959
2960_LeafPhotoA_2025-09-09 16_04_57.542-05_00_leaf.png,9.42,2960
2960_LeafPhotoA_2025-09-09 16_05_15.179-05_00_leaf.png,4.08,2960
2960_LeafPhotoA_2025-09-09 16_05_27.861-05_00_leaf.png,0.01,2960
2961_LeafPhotoA_2025-09-09 16_05_49.172-05_00_leaf.png,0.02,2961
2961_LeafPhotoA_2025-09-09 16_06_14.434-05_00_leaf.png,0.07,2961
2961_LeafPhotoA_2025-09-09 16_06_39.264-05_00_leaf.png,0.15,2961
2962_LeafPhotoA_2025-09-09 16_07_02.844-05_00_leaf.png,0.7,2962
2962_LeafPhotoA_2025-09-09 16_07_20.971-05_00_leaf.png,0.15,2962
2962_LeafPhotoA_2025-09-09 16_07_33.642-05_00_leaf.png,2.01,2962
2963_LeafPhotoA_2025-09-09 16_08_06.194-05_00_leaf.png,0.18,2963
2963_LeafPhotoA_2025-09-09 16_08_32.339-05_00_leaf.png,0.25,2963
2963_LeafPhotoA_2025-09-09 16_08_49.827-05_00_leaf.png,2.85,2963
2964_LeafPhotoA_2025-09-09 16_09_13.058-05_00_leaf.png,0.12,2964
2964_LeafPhotoA_2025-09-09 16_09_30.529-05_00_leaf.png,0.34,2964
2964_LeafPhotoA_2025-09-09 16_09_48.358-05_00_leaf.png,8.8,2964
2965_LeafPhotoA_2025-09-09 16_10_16.858-05_00_leaf.png,8.33,2965
2965_LeafPhotoA_2025-09-09 16_10_37.025-05_00_leaf.png,5.67,2965
2965_LeafPhotoA_2025-09-09 16_10_52.399-05_00_leaf.png,3.46,2965
2966_LeafPhotoA_2025-09-09 16_11_18.553-05_00_leaf.png,9.03,2966
2966_LeafPhotoA_2025-09-09 16_11_42.576-05_00_leaf.png,0.52,2966
2966_LeafPhotoA_2025-09-09 16_12_00.911-05_00_leaf.png,0.63,2966
2967_LeafPhotoA_2025-09-09 16_12_26.608-05_00_leaf.png,0,2967
2967_LeafPhotoA_2025-09-09 16_12_43.654-05_00_leaf.png,0.15,2967
2967_LeafPhotoA_2025-09-09 16_12_56.640-05_00_leaf.png,0.04,2967
2967_LeafPhotoA_2025-09-09 16_12_57.667-05_00_leaf.png,0.04,2967
2968_LeafPhotoA_2025-09-09 16_13_21.412-05_00_leaf.png,0,2968
2968_LeafPhotoA_2025-09-09 16_13_39.949-05_00_leaf.png,1.65,2968
2968_LeafPhotoA_2025-09-09 16_13_56.537-05_00_leaf.png,0,2968
2969_LeafPhotoA_2025-09-09 16_14_28.384-05_00_leaf.png,0.27,2969
2969_LeafPhotoA_2025-09-09 16_14_45.311-05_00_leaf.png,13.17,2969
2969_LeafPhotoA_2025-09-09 16_15_07.526-05_00_leaf.png,24.14,2969
2970_LeafPhotoA_2025-09-09 16_15_37.477-05_00_leaf.png,2.38,2970
2970_LeafPhotoA_2025-09-09 16_17_01.331-05_00_leaf.png,0.01,2970
2970_LeafPhotoA_2025-09-09 16_17_33.602-05_00_leaf.png,0.56,2970
2971_LeafPhotoA_2025-09-09 16_17_58.581-05_00_leaf.png,1.2,2971
2971_LeafPhotoA_2025-09-09 16_18_13.019-05_00_leaf.png,0.11,2971
2971_LeafPhotoA_2025-09-09 16_18_50.026-05_00_leaf.png,0.2,2971
2972_LeafPhotoA_2025-09-09 16_19_24.514-05_00_leaf.png,0.32,2972
2972_LeafPhotoA_2025-09-09 16_19_38.095-05_00_leaf.png,0,2972
2972_LeafPhotoA_2025-09-09 16_19_51.973-05_00_leaf.png,0.04,2972
2973_LeafPhotoA_2025-09-09 16_20_26.404-05_00_leaf.png,0.01,2973
2973_LeafPhotoA_2025-09-09 16_21_29.645-05_00_leaf.png,0.5,2973
2973_LeafPhotoA_2025-09-09 16_21_58.030-05_00_leaf.png,0.1,2973
2974_LeafPhotoA_2025-09-09 16_22_34.046-05_00_leaf.png,51.95,2974
2974_LeafPhotoA_2025-09-09 16_23_04.095-05_00_leaf.png,6.25,2974
2974_LeafPhotoA_2025-09-09 16_23_39.964-05_00_leaf.png,3.12,2974
2975_LeafPhotoA_2025-09-09 16_24_07.497-05_00_leaf.png,0.07,2975
2975_LeafPhotoA_2025-09-09 16_24_31.832-05_00_leaf.png,9.6,2975
2975_LeafPhotoA_2025-09-09 16_25_05.783-05_00_leaf.png,0.44,2975
2976_LeafPhotoA_2025-09-09 16_25_40.894-05_00_leaf.png,0.04,2976
2976_LeafPhotoA_2025-09-09 16_25_55.191-05_00_leaf.png,0.2,2976
2976_LeafPhotoA_2025-09-09 16_26_25.764-05_00_leaf.png,0.13,2976
2977_LeafPhotoA_2025-09-09 16_27_20.581-05_00_leaf.png,0.51,2977
2977_LeafPhotoA_2025-09-09 16_27_35.646-05_00_leaf.png,0.2,2977
2977_LeafPhotoA_2025-09-09 16_27_56.364-05_00_leaf.png,1.85,2977
2978_LeafPhotoA_2025-09-09 16_28_25.306-05_00_leaf.png,0.17,2978
2978_LeafPhotoA_2025-09-09 16_29_45.519-05_00_leaf.png,0.4,2978
2978_LeafPhotoA_2025-09-09 16_30_23.291-05_00_leaf.png,0.26,2978
2979_LeafPhotoA_2025-09-09 16_30_46.157-05_00_leaf.png,0.87,2979
2979_LeafPhotoA_2025-09-09 16_31_00.348-05_00_leaf.png,10.72,2979
2979_LeafPhotoA_2025-09-09 16_31_17.706-05_00_leaf.png,4.62,2979
2980_LeafPhotoA_2025-09-09 16_31_45.145-05_00_leaf.png,0.21,2980
2980_LeafPhotoA_2025-09-09 16_32_05.590-05_00_leaf.png,0.28,2980
2980_LeafPhotoA_2025-09-09 16_32_28.053-05_00_leaf.png,0.01,2980
2981_LeafPhotoA_2025-09-09 16_33_03.761-05_00_leaf.png,0.59,2981
2981_LeafPhotoA_2025-09-09 16_33_40.081-05_00_leaf.png,0.39,2981
2981_LeafPhotoA_2025-09-09 16_34_00.438-05_00_leaf.png,1.76,2981
2982_LeafPhotoA_2025-09-09 16_34_38.081-05_00_leaf.png,0.2,2982
2982_LeafPhotoA_2025-09-09 16_34_58.351-05_00_leaf.png,0.21,2982
2982_LeafPhotoA_2025-09-09 16_35_17.361-05_00_leaf.png,0.08,2982
2983_LeafPhotoA_2025-09-09 16_35_43.161-05_00_leaf.png,0.24,2983
2983_LeafPhotoA_2025-09-09 16_35_57.602-05_00_leaf.png,0.2,2983
2983_LeafPhotoA_2025-09-09 16_36_16.682-05_00_leaf.png,0.23,2983
2985_LeafPhotoA_2025-09-09 16_37_41.283-05_00_leaf.png,0,2985
2985_LeafPhotoA_2025-09-09 16_38_03.634-05_00_leaf.png,0.01,2985
2985_LeafPhotoA_2025-09-09 16_38_24.477-05_00_leaf.png,0.05,2985
2986_LeafPhotoA_2025-09-09 16_38_56.583-05_00_leaf.png,0.23,2986
2986_LeafPhotoA_2025-09-09 16_39_14.642-05_00_leaf.png,0.53,2986
2986_LeafPhotoA_2025-09-09 16_39_35.391-05_00_leaf.png,0.07,2986
2987_LeafPhotoA_2025-09-09 16_40_03.236-05_00_leaf.png,0.14,2987
2987_LeafPhotoA_2025-09-09 16_40_23.227-05_00_leaf.png,1.2,2987
2987_LeafPhotoA_2025-09-09 16_40_49.606-05_00_leaf.png,0.11,2987
2989_LeafPhotoA_2025-09-09 16_42_08.693-05_00_leaf.png,18.65,2989
2989_LeafPhotoA_2025-09-09 16_42_37.958-05_00_leaf.png,18.78,2989
2989_LeafPhotoA_2025-09-09 16_43_00.199-05_00_leaf.png,5.26,2989
2990_LeafPhotoA_2025-09-09 16_43_23.725-05_00_leaf.png,2.64,2990
2990_LeafPhotoA_2025-09-09 16_43_41.243-05_00_leaf.png,19.47,2990
2990_LeafPhotoA_2025-09-09 16_43_59.306-05_00_leaf.png,1.82,2990
2991_LeafPhotoA_2025-09-09 16_44_34.559-05_00_leaf.png,0.69,2991
2991_LeafPhotoA_2025-09-09 16_44_58.562-05_00_leaf.png,3.06,2991
2991_LeafPhotoA_2025-09-09 16_45_25.826-05_00_leaf.png,2.06,2991
2992_LeafPhotoA_2025-09-09 16_45_59.148-05_00_leaf.png,5.98,2992
2992_LeafPhotoA_2025-09-09 16_46_15.202-05_00_leaf.png,3.38,2992
2992_LeafPhotoA_2025-09-09 16_46_31.136-05_00_leaf.png,1.08,2992
2992_LeafPhotoA_2025-09-09 16_46_47.466-05_00_leaf.png,1.24,2992
2993_LeafPhotoA_2025-09-09 16_47_15.469-05_00_leaf.png,2.44,2993
2993_LeafPhotoA_2025-09-09 16_47_35.076-05_00_leaf.png,0.28,2993
2993_LeafPhotoA_2025-09-09 16_47_51.394-05_00_leaf.png,3.22,2993
2994_LeafPhotoA_2025-09-09 16_48_26.336-05_00_leaf.png,6.06,2994
2994_LeafPhotoA_2025-09-09 16_48_43.554-05_00_leaf.png,0.78,2994
2994_LeafPhotoA_2025-09-09 16_49_02.106-05_00_leaf.png,4.57,2994
2995_LeafPhotoA_2025-09-09 16_49_56.517-05_00_leaf.png,0.08,2995
2995_LeafPhotoA_2025-09-09 16_50_10.941-05_00_leaf.png,0.51,2995
2995_LeafPhotoA_2025-09-09 16_50_30.918-05_00_leaf.png,0,2995
2997_LeafPhotoA_2025-09-09 16_52_04.218-05_00_leaf.png,0.03,2997
2997_LeafPhotoA_2025-09-09 16_52_26.912-05_00_leaf.png,0.04,2997
2997_LeafPhotoA_2025-09-09 16_52_44.374-05_00_leaf.png,0.05,2997
2998_LeafPhotoA_2025-09-09 16_53_06.164-05_00_leaf.png,0.66,2998
2998_LeafPhotoA_2025-09-09 16_53_27.666-05_00_leaf.png,2.01,2998
2998_LeafPhotoA_2025-09-09 16_53_48.298-05_00_leaf.png,1.35,2998
2999_LeafPhotoA_2025-09-09 16_54_09.800-05_00_leaf.png,1.77,2999
2999_LeafPhotoA_2025-09-09 16_54_48.280-05_00_leaf.png,0.05,2999
2999_LeafPhotoA_2025-09-09 16_55_04.325-05_00_leaf.png,0.69,2999
5001_LeafPhotoA_2025-09-09 16_53_50.350-05_00_leaf.png,0.79,5001
5001_LeafPhotoA_2025-09-09 16_54_05.915-05_00_leaf.png,3.49,5001
5001_LeafPhotoA_2025-09-09 16_54_24.724-05_00_leaf.png,0.58,5001
5002_LeafPhotoA_2025-09-09 16_52_32.706-05_00_leaf.png,0.19,5002
5002_LeafPhotoA_2025-09-09 16_52_56.147-05_00_leaf.png,0.12,5002
5002_LeafPhotoA_2025-09-09 16_53_21.907-05_00_leaf.png,0.31,5002
5003_LeafPhotoA_2025-09-09 15_52_05.539-05_00_leaf.png,0.08,5003
5003_LeafPhotoA_2025-09-09 15_52_33.594-05_00_leaf.png,0.11,5003
5003_LeafPhotoA_2025-09-09 15_53_08.787-05_00_leaf.png,0.13,5003
5004_LeafPhotoA_2025-09-09 15_54_54.669-05_00_leaf.png,0.07,5004
5004_LeafPhotoA_2025-09-09 15_55_39.378-05_00_leaf.png,0,5004
5004_LeafPhotoA_2025-09-09 15_56_28.732-05_00_leaf.png,0.16,5004
5006_LeafPhotoA_2025-09-09 16_00_08.315-05_00_leaf.png,0.14,5006
5006_LeafPhotoA_2025-09-09 16_00_49.089-05_00_leaf.png,0.73,5006
5006_LeafPhotoA_2025-09-09 16_01_39.048-05_00_leaf.png,0.08,5006
5007_LeafPhotoA_2025-09-09 16_02_41.830-05_00_leaf.png,0.83,5007
5007_LeafPhotoA_2025-09-09 16_03_28.672-05_00_leaf.png,0.06,5007
5007_LeafPhotoA_2025-09-09 16_04_07.687-05_00_leaf.png,0.18,5007
5008_LeafPhotoA_2025-09-09 16_05_27.813-05_00_leaf.png,0.1,5008
5008_LeafPhotoA_2025-09-09 16_06_06.742-05_00_leaf.png,0.03,5008
5008_LeafPhotoA_2025-09-09 16_06_40.356-05_00_leaf.png,0.1,5008
5009_LeafPhotoA_2025-09-09 16_08_07.304-05_00_leaf.png,0.14,5009
5009_LeafPhotoA_2025-09-09 16_08_39.148-05_00_leaf.png,0.12,5009
5009_LeafPhotoA_2025-09-09 16_09_18.180-05_00_leaf.png,0.14,5009
5010_LeafPhotoA_2025-09-09 16_10_38.483-05_00_leaf.png,0.27,5010
5010_LeafPhotoA_2025-09-09 16_12_11.860-05_00_leaf.png,0.03,5010
5010_LeafPhotoA_2025-09-09 16_13_16.205-05_00_leaf.png,0.08,5010
5011_LeafPhotoA_2025-09-09 16_14_00.630-05_00_leaf.png,0.03,5011
5011_LeafPhotoA_2025-09-09 16_14_58.369-05_00_leaf.png,0.07,5011
5011_LeafPhotoA_2025-09-09 16_15_48.428-05_00_leaf.png,0.29,5011
5012_LeafPhotoA_2025-09-09 16_16_24.799-05_00_leaf.png,0.01,5012
5012_LeafPhotoA_2025-09-09 16_16_59.197-05_00_leaf.png,0.01,5012
5012_LeafPhotoA_2025-09-09 16_17_52.855-05_00_leaf.png,0.06,5012
5013_LeafPhotoA_2025-09-09 16_18_38.533-05_00_leaf.png,0,5013
5013_LeafPhotoA_2025-09-09 16_19_10.228-05_00_leaf.png,0.02,5013
5013_LeafPhotoA_2025-09-09 16_19_37.480-05_00_leaf.png,0.01,5013
5014_LeafPhotoA_2025-09-09 16_20_31.482-05_00_leaf.png,0.26,5014
5014_LeafPhotoA_2025-09-09 16_21_14.771-05_00_leaf.png,0.06,5014
5014_LeafPhotoA_2025-09-09 16_21_36.548-05_00_leaf.png,0.1,5014
5015_LeafPhotoA_2025-09-09 16_22_07.686-05_00_leaf.png,0.31,5015
5015_LeafPhotoA_2025-09-09 16_22_45.406-05_00_leaf.png,0.22,5015
5015_LeafPhotoA_2025-09-09 16_24_18.485-05_00_leaf.png,0.02,5015
5016_LeafPhotoA_2025-09-09 16_24_50.932-05_00_leaf.png,0.04,5016
5016_LeafPhotoA_2025-09-09 16_25_22.793-05_00_leaf.png,0.17,5016
5016_LeafPhotoA_2025-09-09 16_26_24.822-05_00_leaf.png,0.06,5016
5017_LeafPhotoA_2025-09-09 16_27_01.981-05_00_leaf.png,0.13,5017
5017_LeafPhotoA_2025-09-09 16_27_45.615-05_00_leaf.png,0.16,5017
5017_LeafPhotoA_2025-09-09 16_28_08.818-05_00_leaf.png,0.05,5017
5018_LeafPhotoA_2025-09-09 16_28_39.040-05_00_leaf.png,0.12,5018
5018_LeafPhotoA_2025-09-09 16_29_03.355-05_00_leaf.png,0.03,5018
5018_LeafPhotoA_2025-09-09 16_30_02.554-05_00_leaf.png,0.04,5018
5019_LeafPhotoA_2025-09-09 16_30_54.216-05_00_leaf.png,0.01,5019
5019_LeafPhotoA_2025-09-09 16_31_34.300-05_00_leaf.png,0.01,5019
5019_LeafPhotoA_2025-09-09 16_32_30.738-05_00_leaf.png,0.15,5019
5020_LeafPhotoA_2025-09-09 16_33_30.269-05_00_leaf.png,0.04,5020
5020_LeafPhotoA_2025-09-09 16_33_57.896-05_00_leaf.png,0.05,5020
5020_LeafPhotoA_2025-09-09 16_34_35.421-05_00_leaf.png,0.05,5020
5020_LeafPhotoA_2025-09-09 16_35_38.882-05_00_leaf.png,0.05,5020
5021_LeafPhotoA_2025-09-09 16_37_05.057-05_00_leaf.png,0.2,5021
5021_LeafPhotoA_2025-09-09 16_37_59.169-05_00_leaf.png,0.08,5021
5021_LeafPhotoA_2025-09-09 16_38_25.311-05_00_leaf.png,0.05,5021
5022_LeafPhotoA_2025-09-09 16_39_23.130-05_00_leaf.png,0.01,5022
5022_LeafPhotoA_2025-09-09 16_39_49.815-05_00_leaf.png,0.12,5022
5022_LeafPhotoA_2025-09-09 16_40_09.193-05_00_leaf.png,0.02,5022
5023_LeafPhotoA_2025-09-09 16_41_18.662-05_00_leaf.png,9.27,5023
5024_LeafPhotoA_2025-09-09 16_42_57.588-05_00_leaf.png,0.01,5024
5024_LeafPhotoA_2025-09-09 16_43_46.058-05_00_leaf.png,0.07,5024
5024_LeafPhotoA_2025-09-09 16_44_42.173-05_00_leaf.png,0.32,5024
5025_LeafPhotoA_2025-09-09 16_45_32.356-05_00_leaf.png,0.03,5025
5025_LeafPhotoA_2025-09-09 16_45_57.960-05_00_leaf.png,0.05,5025
5025_LeafPhotoA_2025-09-09 16_46_18.869-05_00_leaf.png,0.03,5025
5026_LeafPhotoA_2025-09-09 16_46_53.991-05_00_leaf.png,0.06,5026
5026_LeafPhotoA_2025-09-09 16_47_17.086-05_00_leaf.png,0.73,5026
5026_LeafPhotoA_2025-09-09 16_47_54.280-05_00_leaf.png,0.01,5026
5027_LeafPhotoA_2025-09-09 16_48_30.065-05_00_leaf.png,0.05,5027
5027_LeafPhotoA_2025-09-09 16_49_22.665-05_00_leaf.png,0.01,5027
5027_LeafPhotoA_2025-09-09 16_50_06.776-05_00_leaf.png,0,5027
5028_LeafPhotoA_2025-09-09 16_50_56.210-05_00_leaf.png,0.15,5028
5028_LeafPhotoA_2025-09-09 16_51_40.743-05_00_leaf.png,0.58,5028
5028_LeafPhotoA_2025-09-09 16_52_02.474-05_00_leaf.png,1.42,5028
5029_LeafPhotoA_2025-09-09 16_52_43.123-05_00_leaf.png,0,5029
5029_LeafPhotoA_2025-09-09 16_53_03.125-05_00_leaf.png,0,5029
5029_LeafPhotoA_2025-09-09 16_53_32.045-05_00_leaf.png,0.11,5029
5030_LeafPhotoA_2025-09-09 16_55_05.294-05_00_leaf.png,0.1,5030
5030_LeafPhotoA_2025-09-09 16_55_31.747-05_00_leaf.png,0.01,5030
5030_LeafPhotoA_2025-09-09 16_56_37.930-05_00_leaf.png,0.04,5030
5031_LeafPhotoA_2025-09-09 16_57_35.057-05_00_leaf.png,0.15,5031
5031_LeafPhotoA_2025-09-09 16_57_57.212-05_00_leaf.png,0.04,5031
5031_LeafPhotoA_2025-09-09 16_58_56.953-05_00_leaf.png,0.07,5031
5032_LeafPhotoA_2025-09-09 16_59_35.795-05_00_leaf.png,0.13,5032
5032_LeafPhotoA_2025-09-09 17_00_16.718-05_00_leaf.png,0,5032
5032_LeafPhotoA_2025-09-09 17_00_38.020-05_00_leaf.png,0.01,5032
5033_LeafPhotoA_2025-09-09 17_01_28.819-05_00_leaf.png,0.02,5033
5033_LeafPhotoA_2025-09-09 17_02_00.210-05_00_leaf.png,0.03,5033
5033_LeafPhotoA_2025-09-09 17_03_14.855-05_00_leaf.png,0,5033
5034_LeafPhotoA_2025-09-09 17_04_40.934-05_00_leaf.png,0.23,5034
5034_LeafPhotoA_2025-09-09 17_05_27.126-05_00_leaf.png,0.04,5034
5034_LeafPhotoA_2025-09-09 17_06_37.694-05_00_leaf.png,0.03,5034
5035_LeafPhotoA_2025-09-09 17_07_12.804-05_00_leaf.png,0.11,5035
5035_LeafPhotoA_2025-09-09 17_07_40.324-05_00_leaf.png,0.07,5035
5035_LeafPhotoA_2025-09-09 17_08_04.130-05_00_leaf.png,0.12,5035
5036_LeafPhotoA_2025-09-09 17_09_05.761-05_00_leaf.png,0.23,5036
5036_LeafPhotoA_2025-09-09 17_09_44.541-05_00_leaf.png,0.02,5036
5036_LeafPhotoA_2025-09-09 17_10_48.634-05_00_leaf.png,0.25,5036
5037_LeafPhotoA_2025-09-09 17_10_55.072-05_00_leaf.png,0.02,5037
5037_LeafPhotoA_2025-09-09 17_11_08.319-05_00_leaf.png,0.03,5037
5037_LeafPhotoA_2025-09-09 17_11_33.036-05_00_leaf.png,0.02,5037
5038_LeafPhotoA_2025-09-09 17_10_03.443-05_00_leaf.png,0.06,5038
5038_LeafPhotoA_2025-09-09 17_10_21.519-05_00_leaf.png,1.24,5038
5038_LeafPhotoA_2025-09-09 17_10_38.713-05_00_leaf.png,0.23,5038
5039_LeafPhotoA_2025-09-09 17_08_48.537-05_00_leaf.png,0.35,5039
5039_LeafPhotoA_2025-09-09 17_09_08.178-05_00_leaf.png,0,5039
5039_LeafPhotoA_2025-09-09 17_09_28.755-05_00_leaf.png,0.02,5039
5040_LeafPhotoA_2025-09-09 17_07_36.438-05_00_leaf.png,0.05,5040
5040_LeafPhotoA_2025-09-09 17_08_03.933-05_00_leaf.png,0.28,5040
5040_LeafPhotoA_2025-09-09 17_08_17.987-05_00_leaf.png,0.03,5040
5041_LeafPhotoA_2025-09-09 17_06_35.509-05_00_leaf.png,1.51,5041
5041_LeafPhotoA_2025-09-09 17_06_49.187-05_00_leaf.png,0,5041
5041_LeafPhotoA_2025-09-09 17_07_10.859-05_00_leaf.png,0.06,5041
5042_LeafPhotoA_2025-09-09 17_05_12.378-05_00_leaf.png,0.39,5042
5042_LeafPhotoA_2025-09-09 17_05_31.983-05_00_leaf.png,0.18,5042
5042_LeafPhotoA_2025-09-09 17_06_07.317-05_00_leaf.png,0.29,5042
5043_LeafPhotoA_2025-09-09 17_04_13.828-05_00_leaf.png,0.24,5043
5043_LeafPhotoA_2025-09-09 17_04_14.649-05_00_leaf.png,0.25,5043
5043_LeafPhotoA_2025-09-09 17_04_31.274-05_00_leaf.png,0.06,5043
5043_LeafPhotoA_2025-09-09 17_04_50.370-05_00_leaf.png,0.04,5043
5044_LeafPhotoA_2025-09-09 17_02_55.243-05_00_leaf.png,0.11,5044
5044_LeafPhotoA_2025-09-09 17_03_13.426-05_00_leaf.png,1.47,5044
5044_LeafPhotoA_2025-09-09 17_03_36.589-05_00_leaf.png,0.16,5044
5045_LeafPhotoA_2025-09-09 17_01_44.217-05_00_leaf.png,0.03,5045
5045_LeafPhotoA_2025-09-09 17_02_01.598-05_00_leaf.png,0.03,5045
5045_LeafPhotoA_2025-09-09 17_02_15.843-05_00_leaf.png,0.02,5045
5046_LeafPhotoA_2025-09-09 17_00_34.523-05_00_leaf.png,0.08,5046
5046_LeafPhotoA_2025-09-09 17_00_49.541-05_00_leaf.png,0.01,5046
5046_LeafPhotoA_2025-09-09 17_01_05.973-05_00_leaf.png,0.05,5046
5047_LeafPhotoA_2025-09-09 16_58_30.449-05_00_leaf.png,0.8,5047
5047_LeafPhotoA_2025-09-09 16_59_13.351-05_00_leaf.png,0.01,5047
5047_LeafPhotoA_2025-09-09 17_00_01.993-05_00_leaf.png,0.3,5047
5048_LeafPhotoA_2025-09-09 16_57_15.379-05_00_leaf.png,0.72,5048
5048_LeafPhotoA_2025-09-09 16_57_33.651-05_00_leaf.png,0.36,5048
5048_LeafPhotoA_2025-09-09 16_57_53.768-05_00_leaf.png,1.85,5048
5049_LeafPhotoA_2025-09-09 16_56_07.067-05_00_leaf.png,0.28,5049
5049_LeafPhotoA_2025-09-09 16_56_25.601-05_00_leaf.png,0.21,5049
5049_LeafPhotoA_2025-09-09 16_56_41.381-05_00_leaf.png,0.16,5049
5050_LeafPhotoA_2025-09-09 16_55_09.306-05_00_leaf.png,0.18,5050
5050_LeafPhotoA_2025-09-09 16_55_24.289-05_00_leaf.png,0.06,5050
5050_LeafPhotoA_2025-09-09 16_55_37.483-05_00_leaf.png,0.06,5050
6001_LeafPhotoA_2025-09-09 17_14_22.845-05_00_leaf.png,0.09,6001
6001_LeafPhotoA_2025-09-09 17_14_40.807-05_00_leaf.png,0.49,6001
6001_LeafPhotoA_2025-09-09 17_15_10.205-05_00_leaf.png,5.61,6001
6002_LeafPhotoA_2025-09-09 17_12_27.854-05_00_leaf.png,0,6002
6002_LeafPhotoA_2025-09-09 17_13_20.306-05_00_leaf.png,0.33,6002
6002_LeafPhotoA_2025-09-09 17_13_49.958-05_00_leaf.png,0.15,6002
6004_LeafPhotoA_2025-09-09 17_09_42.097-05_00_leaf.png,0.07,6004
6004_LeafPhotoA_2025-09-09 17_10_00.494-05_00_leaf.png,0.01,6004
6004_LeafPhotoA_2025-09-09 17_10_24.106-05_00_leaf.png,0.03,6004
6005_LeafPhotoA_2025-09-09 17_08_17.026-05_00_leaf.png,0.41,6005
6005_LeafPhotoA_2025-09-09 17_08_32.780-05_00_leaf.png,0.09,6005
6005_LeafPhotoA_2025-09-09 17_09_01.522-05_00_leaf.png,0.51,6005
6006_LeafPhotoA_2025-09-09 17_06_53.712-05_00_leaf.png,0.08,6006
6006_LeafPhotoA_2025-09-09 17_07_18.097-05_00_leaf.png,0.03,6006
6007_LeafPhotoA_2025-09-09 17_05_30.780-05_00_leaf.png,0.01,6007
6007_LeafPhotoA_2025-09-09 17_05_57.172-05_00_leaf.png,0.01,6007
6007_LeafPhotoA_2025-09-09 17_06_24.525-05_00_leaf.png,0.01,6007
6008_LeafPhotoA_2025-09-09 17_03_23.640-05_00_leaf.png,0.04,6008
6008_LeafPhotoA_2025-09-09 17_03_49.237-05_00_leaf.png,0.03,6008
6008_LeafPhotoA_2025-09-09 17_04_17.476-05_00_leaf.png,0,6008
6009_LeafPhotoA_2025-09-09 17_01_55.280-05_00_leaf.png,0.06,6009
6009_LeafPhotoA_2025-09-09 17_02_18.695-05_00_leaf.png,0.06,6009
6009_LeafPhotoA_2025-09-09 17_02_53.371-05_00_leaf.png,0.01,6009
6010_LeafPhotoA_2025-09-09 17_00_09.109-05_00_leaf.png,0.04,6010
6010_LeafPhotoA_2025-09-09 17_00_41.812-05_00_leaf.png,0.02,6010
6010_LeafPhotoA_2025-09-09 17_01_22.660-05_00_leaf.png,0.03,6010
6011_LeafPhotoA_2025-09-09 16_58_30.608-05_00_leaf.png,0.06,6011
6011_LeafPhotoA_2025-09-09 16_58_56.697-05_00_leaf.png,0,6011
6011_LeafPhotoA_2025-09-09 16_59_32.153-05_00_leaf.png,0,6011
6012_LeafPhotoA_2025-09-09 16_57_05.352-05_00_leaf.png,0,6012
6012_LeafPhotoA_2025-09-09 16_57_21.679-05_00_leaf.png,0,6012
6012_LeafPhotoA_2025-09-09 16_57_45.126-05_00_leaf.png,0.14,6012
6013_LeafPhotoA_2025-09-09 16_55_44.021-05_00_leaf.png,0.03,6013
6013_LeafPhotoA_2025-09-09 16_56_02.230-05_00_leaf.png,0.07,6013
6013_LeafPhotoA_2025-09-09 16_56_40.988-05_00_leaf.png,0,6013
6014_LeafPhotoA_2025-09-09 16_54_25.553-05_00_leaf.png,0.01,6014
6014_LeafPhotoA_2025-09-09 16_54_50.169-05_00_leaf.png,0.06,6014
6014_LeafPhotoA_2025-09-09 16_55_20.029-05_00_leaf.png,0,6014
6015_LeafPhotoA_2025-09-09 16_51_57.556-05_00_leaf.png,2.02,6015
