"S.No","Plot No","Accession","Replication","Population","trait","value","timestamp","person","location","number","device_name"
"22","251336","PI152730","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251336_LeafPhotoA_2025-10-10%2010_36_32.347-05_00.jpg","2025-10-10 10:36:34.758-05:00"," ","","1","SM-A166U1"
"22","251336","PI152730","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251336_LeafPhotoA_2025-10-10%2010_36_51.621-05_00.jpg","2025-10-10 10:36:53.677-05:00"," ","","2","SM-A166U1"
"22","251336","PI152730","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251336_LeafPhotoA_2025-10-10%2010_37_05.905-05_00.jpg","2025-10-10 10:37:08.039-05:00"," ","","3","SM-A166U1"
"169","251337","PI330199","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251337_LeafPhotoA_2025-10-10%2010_37_29.027-05_00.jpg","2025-10-10 10:37:31.377-05:00"," ","","1","SM-A166U1"
"169","251337","PI330199","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251337_LeafPhotoA_2025-10-10%2010_37_51.784-05_00.jpg","2025-10-10 10:37:53.861-05:00"," ","","2","SM-A166U1"
"169","251337","PI330199","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251337_LeafPhotoA_2025-10-10%2010_38_06.887-05_00.jpg","2025-10-10 10:38:08.865-05:00"," ","","3","SM-A166U1"
"48","251338","PI156203","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251338_LeafPhotoA_2025-10-10%2010_38_36.153-05_00.jpg","2025-10-10 10:38:38.264-05:00"," ","","1","SM-A166U1"
"48","251338","PI156203","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251338_LeafPhotoA_2025-10-10%2010_39_10.223-05_00.jpg","2025-10-10 10:39:12.351-05:00"," ","","2","SM-A166U1"
"48","251338","PI156203","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251338_LeafPhotoA_2025-10-10%2010_39_37.490-05_00.jpg","2025-10-10 10:39:39.456-05:00"," ","","3","SM-A166U1"
"392","251339","PI563350","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251339_LeafPhotoA_2025-10-10%2010_40_50.245-05_00.jpg","2025-10-10 10:40:52.470-05:00"," ","","1","SM-A166U1"
"392","251339","PI563350","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251339_LeafPhotoA_2025-10-10%2010_41_01.626-05_00.jpg","2025-10-10 10:41:03.694-05:00"," ","","2","SM-A166U1"
"392","251339","PI563350","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251339_LeafPhotoA_2025-10-10%2010_41_26.800-05_00.jpg","2025-10-10 10:41:28.832-05:00"," ","","3","SM-A166U1"
"81","251340","PI226096","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251340_LeafPhotoA_2025-10-10%2010_41_55.826-05_00.jpg","2025-10-10 10:41:58.009-05:00"," ","","1","SM-A166U1"
"81","251340","PI226096","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251340_LeafPhotoA_2025-10-10%2010_42_30.199-05_00.jpg","2025-10-10 10:42:32.115-05:00"," ","","2","SM-A166U1"
"81","251340","PI226096","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251340_LeafPhotoA_2025-10-10%2010_42_54.242-05_00.jpg","2025-10-10 10:42:56.240-05:00"," ","","3","SM-A166U1"
"202","251341","PI513898","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251341_LeafPhotoA_2025-10-10%2010_43_24.603-05_00.jpg","2025-10-10 10:43:26.730-05:00"," ","","1","SM-A166U1"
"202","251341","PI513898","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251341_LeafPhotoA_2025-10-10%2010_43_36.341-05_00.jpg","2025-10-10 10:43:38.218-05:00"," ","","2","SM-A166U1"
"202","251341","PI513898","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251341_LeafPhotoA_2025-10-10%2010_43_55.689-05_00.jpg","2025-10-10 10:43:57.754-05:00"," ","","3","SM-A166U1"
"21","251342","PI152728","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251342_LeafPhotoA_2025-10-10%2010_44_27.423-05_00.jpg","2025-10-10 10:44:29.456-05:00"," ","","1","SM-A166U1"
"21","251342","PI152728","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251342_LeafPhotoA_2025-10-10%2010_44_51.045-05_00.jpg","2025-10-10 10:44:52.698-05:00"," ","","2","SM-A166U1"
"21","251342","PI152728","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251342_LeafPhotoA_2025-10-10%2010_45_02.279-05_00.jpg","2025-10-10 10:45:05.070-05:00"," ","","3","SM-A166U1"
"21","251342","PI152728","Rep 2","BAP","LeafPhotoNotesA","1 plant only","2025-10-10 10:45:12.477-05:00"," ","","1","SM-A166U1"
"40","251343","PI154944","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251343_LeafPhotoA_2025-10-10%2010_45_47.085-05_00.jpg","2025-10-10 10:45:49.769-05:00"," ","","1","SM-A166U1"
"40","251343","PI154944","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251343_LeafPhotoA_2025-10-10%2010_45_57.831-05_00.jpg","2025-10-10 10:45:59.954-05:00"," ","","2","SM-A166U1"
"40","251343","PI154944","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251343_LeafPhotoA_2025-10-10%2010_46_09.605-05_00.jpg","2025-10-10 10:46:11.724-05:00"," ","","3","SM-A166U1"
"438","251344","PI570071","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251344_LeafPhotoA_2025-10-10%2011_02_47.274-05_00.jpg","2025-10-10 11:02:49.578-05:00"," ","","1","SM-A166U1"
"438","251344","PI570071","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251344_LeafPhotoA_2025-10-10%2011_03_06.096-05_00.jpg","2025-10-10 11:03:08.257-05:00"," ","","2","SM-A166U1"
"438","251344","PI570071","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251344_LeafPhotoA_2025-10-10%2011_03_23.242-05_00.jpg","2025-10-10 11:03:25.853-05:00"," ","","3","SM-A166U1"
"438","251344","PI570071","Rep 2","BAP","LeafPhotoNotesA","1 plant","2025-10-10 11:03:30.391-05:00"," ","","1","SM-A166U1"
"57","251345","PI156890","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251345_LeafPhotoA_2025-10-10%2011_01_58.504-05_00.jpg","2025-10-10 11:02:00.788-05:00"," ","","1","SM-A166U1"
"57","251345","PI156890","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251345_LeafPhotoA_2025-10-10%2011_02_08.027-05_00.jpg","2025-10-10 11:02:09.981-05:00"," ","","2","SM-A166U1"
"57","251345","PI156890","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251345_LeafPhotoA_2025-10-10%2011_02_17.788-05_00.jpg","2025-10-10 11:02:19.631-05:00"," ","","3","SM-A166U1"
"163","251346","PI330181","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251346_LeafPhotoA_2025-10-10%2011_01_11.392-05_00.jpg","2025-10-10 11:01:13.654-05:00"," ","","1","SM-A166U1"
"163","251346","PI330181","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251346_LeafPhotoA_2025-10-10%2011_01_22.617-05_00.jpg","2025-10-10 11:01:24.648-05:00"," ","","2","SM-A166U1"
"163","251346","PI330181","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251346_LeafPhotoA_2025-10-10%2011_01_40.572-05_00.jpg","2025-10-10 11:01:42.543-05:00"," ","","3","SM-A166U1"
"452","251347","PI570145","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251347_LeafPhotoA_2025-10-10%2010_59_51.816-05_00.jpg","2025-10-10 10:59:53.962-05:00"," ","","1","SM-A166U1"
"452","251347","PI570145","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251347_LeafPhotoA_2025-10-10%2011_00_19.281-05_00.jpg","2025-10-10 11:00:21.122-05:00"," ","","2","SM-A166U1"
"452","251347","PI570145","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251347_LeafPhotoA_2025-10-10%2011_00_45.430-05_00.jpg","2025-10-10 11:00:47.889-05:00"," ","","3","SM-A166U1"
"375","251348","PI562994","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251348_LeafPhotoA_2025-10-10%2010_58_58.354-05_00.jpg","2025-10-10 10:59:00.894-05:00"," ","","1","SM-A166U1"
"375","251348","PI562994","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251348_LeafPhotoA_2025-10-10%2010_59_14.495-05_00.jpg","2025-10-10 10:59:16.529-05:00"," ","","2","SM-A166U1"
"375","251348","PI562994","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251348_LeafPhotoA_2025-10-10%2010_59_25.111-05_00.jpg","2025-10-10 10:59:27.346-05:00"," ","","3","SM-A166U1"
"114","251349","PI329338","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251349_LeafPhotoA_2025-10-10%2010_57_45.805-05_00.jpg","2025-10-10 10:57:48.100-05:00"," ","","1","SM-A166U1"
"114","251349","PI329338","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251349_LeafPhotoA_2025-10-10%2010_58_01.890-05_00.jpg","2025-10-10 10:58:03.739-05:00"," ","","2","SM-A166U1"
"114","251349","PI329338","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251349_LeafPhotoA_2025-10-10%2010_58_39.620-05_00.jpg","2025-10-10 10:58:41.886-05:00"," ","","3","SM-A166U1"
"38","251350","PI154844","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251350_LeafPhotoA_2025-10-10%2010_56_56.722-05_00.jpg","2025-10-10 10:56:59.019-05:00"," ","","1","SM-A166U1"
"38","251350","PI154844","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251350_LeafPhotoA_2025-10-10%2010_57_06.017-05_00.jpg","2025-10-10 10:57:08.077-05:00"," ","","2","SM-A166U1"
"38","251350","PI154844","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251350_LeafPhotoA_2025-10-10%2010_57_25.060-05_00.jpg","2025-10-10 10:57:27.007-05:00"," ","","3","SM-A166U1"
"198","251351","PI511355","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251351_LeafPhotoA_2025-10-10%2010_55_55.089-05_00.jpg","2025-10-10 10:55:57.441-05:00"," ","","1","SM-A166U1"
"198","251351","PI511355","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251351_LeafPhotoA_2025-10-10%2010_56_13.163-05_00.jpg","2025-10-10 10:56:15.121-05:00"," ","","2","SM-A166U1"
"198","251351","PI511355","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251351_LeafPhotoA_2025-10-10%2010_56_25.201-05_00.jpg","2025-10-10 10:56:27.429-05:00"," ","","3","SM-A166U1"
"93","251352","PI273465","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251352_LeafPhotoA_2025-10-10%2010_55_09.613-05_00.jpg","2025-10-10 10:55:12.160-05:00"," ","","1","SM-A166U1"
"93","251352","PI273465","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251352_LeafPhotoA_2025-10-10%2010_55_16.776-05_00.jpg","2025-10-10 10:55:18.839-05:00"," ","","2","SM-A166U1"
"93","251352","PI273465","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251352_LeafPhotoA_2025-10-10%2010_55_24.500-05_00.jpg","2025-10-10 10:55:26.479-05:00"," ","","3","SM-A166U1"
"440","251353","PI570074","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251353_LeafPhotoA_2025-10-10%2010_53_53.027-05_00.jpg","2025-10-10 10:53:55.281-05:00"," ","","1","SM-A166U1"
"440","251353","PI570074","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251353_LeafPhotoA_2025-10-10%2010_54_14.507-05_00.jpg","2025-10-10 10:54:16.579-05:00"," ","","2","SM-A166U1"
"440","251353","PI570074","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251353_LeafPhotoA_2025-10-10%2010_54_30.358-05_00.jpg","2025-10-10 10:54:32.479-05:00"," ","","3","SM-A166U1"
"440","251353","PI570074","Rep 2","BAP","LeafPhotoNotesA","2 plants","2025-10-10 10:54:40.246-05:00"," ","","1","SM-A166U1"
"365","251354","PI562781","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251354_LeafPhotoA_2025-10-10%2010_52_07.505-05_00.jpg","2025-10-10 10:52:09.541-05:00"," ","","1","SM-A166U1"
"365","251354","PI562781","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251354_LeafPhotoA_2025-10-10%2010_52_41.011-05_00.jpg","2025-10-10 10:52:42.965-05:00"," ","","2","SM-A166U1"
"365","251354","PI562781","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251354_LeafPhotoA_2025-10-10%2010_53_08.718-05_00.jpg","2025-10-10 10:53:11.274-05:00"," ","","3","SM-A166U1"
"105","251355","PI329286","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251355_LeafPhotoA_2025-10-10%2010_50_47.378-05_00.jpg","2025-10-10 10:50:49.675-05:00"," ","","1","SM-A166U1"
"105","251355","PI329286","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251355_LeafPhotoA_2025-10-10%2010_51_09.892-05_00.jpg","2025-10-10 10:51:11.465-05:00"," ","","2","SM-A166U1"
"105","251355","PI329286","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251355_LeafPhotoA_2025-10-10%2010_51_29.943-05_00.jpg","2025-10-10 10:51:32.021-05:00"," ","","3","SM-A166U1"
"425","251356","PI569457","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251356_LeafPhotoA_2025-10-10%2010_49_30.774-05_00.jpg","2025-10-10 10:49:32.925-05:00"," ","","1","SM-A166U1"
"425","251356","PI569457","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251356_LeafPhotoA_2025-10-10%2010_49_39.367-05_00.jpg","2025-10-10 10:49:41.357-05:00"," ","","2","SM-A166U1"
"425","251356","PI569457","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251356_LeafPhotoA_2025-10-10%2010_50_06.137-05_00.jpg","2025-10-10 10:50:08.243-05:00"," ","","3","SM-A166U1"
"570","251357","PI641860","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251357_LeafPhotoA_2025-10-10%2010_48_45.512-05_00.jpg","2025-10-10 10:48:47.447-05:00"," ","","1","SM-A166U1"
